日期,s0050,s0056,s00632R,s00878,s1101,s1102,s1216,s1301,s1303,s1326,s1402,s1476,s1590,s1605,s1722,s1802,s2002,s2059,s2105,s2201,s2204,s2207,s2227,s2301,s2303,s2308,s2317,s2323,s2324,s2327,s2330,s2337,s2344,s2345,s2347,s2349,s2352,s2353,s2354,s2356,s2357,s2363,s2371,s2377,s2379,s2382,s2383,s2388,s2395,s2401,s2408,s2409,s2412,s2448,s2454,s2474,s2492,s2498,s2603,s2609,s2610,s2615,s2618,s2633,s2801,s2823,s2880,s2881,s2882,s2883,s2884,s2885,s2886,s2887,s2888,s2890,s2891,s2892,s2912,s3008,s3017,s3034,s3037,s3045,s3231,s3481,s3661,s3663,s3673,s3711,s4904,s4938,s5871,s5876,s5880,s6116,s6239,s6415,s6446,s6505,s6669,s6770,s6919,s8046,s8454,s9904,s9910
2020-01-09,-0.9895238095238095,-0.0,-1.9061904761904762,-0.0,-0.8428571428571429,-0.9738095238095237,-0.1,-0.14666666666666667,-0.0,-1.4266666666666667,-0.6304761904761904,-0.14666666666666667,-1.7095238095238097,-0.8428571428571429,-0.9166666666666666,-0.0,-0.12142857142857143,-0.0,-2.050952380952381,-0.8666666666666667,-1.038095238095238,-0.3933333333333333,-0.7228571428571429,-1.9971428571428573,-0.9166666666666666,-0.12142857142857143,-1.1276190476190475,-1.0657142857142858,-0.8666666666666667,-1.0214285714285714,-1.7095238095238097,-1.8266666666666667,-2.1880952380952383,-0.8847619047619049,-0.9880952380952381,-2.126190476190476,-1.6695238095238096,-1.4228571428571428,-1.0428571428571427,-1.906190476190476,-1.4,-2.0395238095238097,-0.8428571428571429,-0.14666666666666667,-1.7095238095238097,-0.14666666666666667,-1.0633333333333332,-1.8442857142857143,-1.4185714285714286,-0.9523809523809523,-0.64,-0.0,-0.7580952380952382,-1.5285714285714285,-0.14666666666666667,-0.1,-1.4761904761904763,-2.1595238095238094,-1.1366666666666665,-0.0,-0.9014285714285715,-1.4285714285714286,-1.1952380952380952,-1.5495238095238095,-0.0,-0.8428571428571429,-0.1,-1.038095238095238,-1.5938095238095238,-1.3838095238095238,-1.9414285714285715,-0.14666666666666667,-1.7347619047619047,-0.2680952380952381,-0.9880952380952381,-0.2680952380952381,-1.8095238095238095,-0.8666666666666667,-0.9895238095238095,-0.0,-0.840952380952381,-0.24666666666666667,-2.2595238095238095,-0.5814285714285714,-0.1,-0.7,-1.7366666666666666,-0.1,-0.0,-1.0895238095238096,-0.8,-0.9880952380952381,-1.5090476190476187,-0.7847619047619048,-0.9666666666666667,-1.1428571428571428,-1.4247619047619047,-0.12142857142857143,-1.9357142857142857,-1.33,-1.5495238095238095,-0.0,-0.0,-1.926190476190476,-1.7095238095238097,-0.9880952380952381,-1.9061904761904762
2020-01-10,-1.8416364855801475,-0.852112676056338,-1.8416364855801475,-0.0,-1.694969818913481,-0.9017437961099933,-0.0,-0.14666666666666667,-0.0,-1.2285446009389671,-0.8699128101945003,-0.2452582159624413,-1.7095238095238097,-0.8428571428571429,-0.09859154929577464,-0.0,-0.12142857142857143,-0.0,-1.7568209255533198,-1.7187793427230047,-0.47354124748490944,-0.5609389671361502,-0.4895238095238095,-1.2304761904761905,-0.0,-0.44537223340040244,-1.1219852448021461,-1.9178269617706238,-0.8666666666666667,-0.8967806841046279,-2.5616364855801477,-1.747793427230047,-2.071898054996647,-0.36668678739101274,-1.1852783366867874,-2.5616364855801477,-1.4127162977867203,-1.0881153588195842,-0.8428571428571429,-1.4683970489604292,-0.8666666666666667,-1.2561904761904763,-1.694969818913481,-0.7663849765258215,-2.5616364855801477,-0.9987793427230047,-0.14666666666666667,-1.1942857142857144,-1.2014352783366868,-1.8044936284372903,-1.231549295774648,-0.0,-0.6949496981891348,-1.5356136820925552,-0.14666666666666667,-0.852112676056338,-1.1095238095238096,-2.371495640509725,-1.576807511737089,-0.09859154929577464,-0.26809523809523816,-1.5985244802146212,-1.1952380952380952,-1.43215291750503,-0.0,-1.4484909456740442,-0.0,-0.22002012072434607,-1.4485043594902751,-1.0504761904761906,-1.4205365526492288,-0.2452582159624413,-0.8180952380952382,-0.36668678739101274,-1.8402079141515761,-1.1202079141515762,-1.7095238095238094,-0.9652582159624413,-1.3698054996646545,-0.0,-0.9395439302481556,-0.14666666666666667,-2.2729040912139507,-0.7631187122736418,-0.852112676056338,-0.0,-1.2707042253521126,-0.09859154929577464,-0.0,-1.8416364855801475,-0.852112676056338,-0.9880952380952381,-0.690972501676727,-0.8455600268276325,-1.7187793427230047,-0.8428571428571429,-1.4510529845741114,-0.5862173038229376,-2.1044936284372904,-1.3551173708920188,-2.2255801475519785,-0.0,-0.0,-2.3574111334674717,-1.8081153588195842,-1.8402079141515761,-1.8416364855801475
2020-01-13,-1.5844936284372904,-1.7806841046277666,-0.9987793427230046,-0.0,-0.9663983903420523,-0.8588866532528504,-0.9285714285714286,-0.14666666666666667,-0.11428571428571428,-1.3428303152246814,-0.9127699530516432,-0.2452582159624413,-1.7952380952380953,-0.0,-0.48430583501006036,-0.0,-0.0,-0.0,-1.25682092555332,-1.833065057008719,-0.6092555331991951,-0.6752246814218645,-0.14666666666666667,-0.5733333333333334,-0.0,-0.6810865191146882,-1.1362709590878604,-1.8035412474849093,-0.980952380952381,-1.2967806841046277,-1.8330650570087188,-1.8763648558014754,-1.900469483568075,-0.2452582159624413,-1.2924211938296446,-2.6473507712944335,-1.2841448692152917,-0.24525821596244135,-0.0,-1.454111334674715,-0.8666666666666667,-0.6133333333333333,-1.6663983903420523,-1.537813547954393,-1.7187793427230047,-1.113065057008719,-0.26095238095238094,-1.522857142857143,-1.6585781354795441,-1.7616364855801474,-1.9172635814889336,-0.0,-1.1735211267605634,-1.635613682092555,-1.0752380952380953,-0.852112676056338,-0.980952380952381,-2.014352783366868,-1.4482360831656604,-0.09859154929577464,-0.8895238095238096,-1.5985244802146212,-0.9095238095238095,-1.6892957746478872,-0.0,-1.3627766599597586,-0.0,-0.09859154929577464,-1.448504359490275,-1.421904761904762,-1.2491079812206571,-0.35954393024815556,-0.3466666666666667,-0.2452582159624413,-2.647350771294433,-1.270207914151576,-0.980952380952381,-1.89382964453387,-0.8126626425217974,-0.0,-1.3252582159624413,-0.26095238095238094,-2.0871898054996647,-0.7559758551307847,-0.852112676056338,-0.0,-1.5135613682092555,-1.0271629778672033,-0.6428571428571429,-0.9987793427230046,-0.852112676056338,-1.380952380952381,-0.40525821596244127,-1.066988598256204,-1.7187793427230047,-0.6142857142857143,-1.636767270288397,-1.1790744466800804,-2.647350771294433,-1.8836887994634472,-1.3827230046948356,-0.0,-0.0,-2.0859825620389,-1.3938296445338698,-1.7187793427230047,-0.9987793427230046
2020-01-14,-1.9663983903420523,-2.152112676056338,-0.852112676056338,-0.0,-1.0878269617706238,-0.7826961770623742,-1.05,-0.0,-0.2357142857142857,-1.5352112676056338,-0.5394366197183098,-0.22002012072434607,-0.9285714285714286,-0.0,-0.8128772635814889,-0.0,-0.8857142857142857,-0.0,-0.9225352112676056,-1.852112676056338,-0.6092555331991951,-0.3818913480885312,-0.0,-0.8857142857142857,-0.0,-1.3096579476861168,-1.022937625754527,-1.7235412474849094,-0.5285714285714286,-1.6396378269617706,-1.2092555331991952,-1.8354124748490945,-1.3909456740442656,-0.09859154929577464,-0.5471830985915492,-2.6663983903420525,-1.0670020120724346,-0.09859154929577464,-0.0,-2.036016096579477,-0.0,-0.0,-2.109255533199195,-2.0054325955734407,-0.852112676056338,-0.9663983903420523,-0.11428571428571428,-1.3857142857142857,-1.1519114688128773,-1.7806841046277666,-1.8486921529175049,-0.0,-1.3535211267605634,-1.7498993963782696,-1.2,-1.7378269617706237,-0.11428571428571428,-2.033400402414487,-1.061569416498994,-0.9843058350100603,-1.4428571428571428,-1.9509054325955737,-0.5285714285714286,-1.9207243460764587,-0.0,-1.4842052313883298,-0.12142857142857143,-0.9843058350100603,-1.266599597585513,-0.9285714285714286,-1.2243460764587524,-0.8985915492957746,-0.0,-0.09859154929577464,-2.666398390342052,-1.4378269617706236,-0.2357142857142857,-1.912877263581489,-0.7874245472837023,-0.0,-1.5557344064386318,-0.11428571428571428,-1.777665995975855,-0.5174044265593561,-1.7378269617706237,-0.0,-0.9935613682092554,-1.1485915492957746,-1.1,-0.852112676056338,-0.852112676056338,-1.0285714285714285,-0.22002012072434607,-1.0417505030181087,-0.9735412474849094,-1.2142857142857144,-1.6929577464788732,-2.064788732394366,-2.666398390342052,-1.458450704225352,-1.5617706237424547,-0.0,-0.0,-2.105030181086519,-1.2843058350100602,-0.9735412474849094,-0.852112676056338
2020-01-15,-1.1142857142857143,-1.5459016393442624,-0.0,-0.0,-0.3586651053864168,-0.8501170960187353,-1.910655737704918,-0.39344262295081966,-0.3586651053864168,-1.1229508196721312,-0.3,-0.24437939110070256,-1.7892271662763466,-0.0,-0.7142857142857143,-0.0,-1.0086651053864168,-0.860655737704918,-1.1065573770491803,-1.0,-1.117798594847775,-0.11428571428571428,-0.0,-1.2463700234192037,-0.4426229508196721,-1.108665105386417,-0.9236533957845434,-0.8714285714285713,-0.856440281030445,-2.004449648711944,-0.8489461358313817,-1.8388758782201406,-0.8800936768149883,-0.860655737704918,-0.35,-2.6749414519906325,-1.617798594847775,-0.0,-0.5081967213114754,-1.5571428571428574,-0.860655737704918,-0.860655737704918,-1.2571428571428571,-1.9430913348946137,-0.0,-0.11428571428571428,-0.11428571428571428,-1.7955503512880562,-0.908665105386417,-1.4695550351288056,-1.8800936768149883,-0.7049180327868853,-1.7557377049180327,-1.701873536299766,-1.4622950819672131,-1.0086651053864168,-0.11428571428571428,-1.4943793911007024,-0.37142857142857144,-1.0086651053864168,-1.565807962529274,-2.3749414519906322,-1.3892271662763465,-2.010772833723653,-0.0,-0.8785714285714284,-0.12142857142857143,-1.7463700234192037,-1.5023419203747073,-0.9285714285714286,-1.3548009367681497,-1.2754098360655737,-0.0,-0.0,-1.814285714285714,-0.9627634660421545,-0.2357142857142857,-1.8142857142857143,-0.40714285714285714,-0.0,-1.457142857142857,-0.11428571428571428,-1.2142857142857142,-0.2357142857142857,-1.7463700234192037,-0.0,-0.5428571428571428,-1.172950819672131,-1.4442622950819672,-0.0,-0.3114754098360656,-1.7007025761124122,-0.12142857142857143,-1.3249414519906324,-0.12142857142857143,-2.0749414519906324,-1.8885245901639345,-2.460655737704918,-1.814285714285714,-1.0499999999999998,-0.8857142857142857,-0.0,-0.0,-2.317798594847775,-1.3086651053864167,-0.12142857142857143,-0.860655737704918
2020-01-16,-0.5285714285714286,-1.041572635015258,-0.8409090909090909,-0.0,-0.6383187850400964,-1.376740472642112,-0.9820843091334894,-0.9388971684053651,-1.0852884820097934,-1.523816620537932,-0.0,-0.3958945426158541,-0.860655737704918,-0.0,-1.1694805194805196,-0.0,-1.0086651053864168,-0.860655737704918,-1.1437868142786176,-0.8857142857142857,-1.7015648286140088,-0.8409090909090909,-0.8409090909090909,-1.6857639628131431,-0.7759562841530054,-0.9030373997587112,-0.9435668156979633,-0.4,-1.1057909303810942,-2.1739301681924634,-1.1134483003335462,-1.110304449648712,-1.055851252572564,-0.860655737704918,-0.27294372294372293,-2.587279114328295,-1.203512880562061,-0.15151515151515152,-0.9627421758569299,-1.364935064935065,-0.860655737704918,-1.7015648286140088,-0.5943722943722943,-1.7625718543751332,-0.15151515151515152,-0.0,-0.8409090909090909,-1.5739053296430345,-0.12295081967213115,-1.6782130437868141,-1.1943793911007026,-1.174615002483855,-1.1557377049180326,-1.1733021077283374,-0.9428145624866937,-1.849574196295508,-0.15151515151515152,-1.0086651053864166,-0.0,-1.1601802569015685,-1.3835568802781917,-1.7463700234192037,-1.2978851749343552,-1.4622879852388049,-0.0,-0.27294372294372293,-0.12142857142857143,-2.5872791143282945,-1.886108154140941,-0.8409090909090909,-1.460861542828756,-1.6459726066283442,-0.0,-0.15151515151515152,-0.8857142857142857,-1.2216379249166134,-0.12142857142857143,-0.8857142857142857,-0.27294372294372293,-0.0,-1.3238095238095238,-0.0,-0.5571428571428572,-0.27294372294372293,-1.7463700234192037,-0.8409090909090909,-0.0,-0.2443793911007025,-0.9529203037399758,-0.15151515151515152,-0.6296572280178838,-1.3379320133418493,-0.12142857142857143,-0.9820843091334895,-0.9623376623376624,-2.301564828614009,-1.8313817330210773,-2.587279114328295,-1.7266233766233765,-0.12142857142857143,-1.0372294372294373,-0.0,-0.0,-2.587279114328295,-1.7210027677240793,-0.4244588744588745,-0.860655737704918
2020-01-17,-0.1875,-0.6701440635866867,-0.8409090909090909,-0.0,-0.923140213611525,-1.1195976154992549,-1.313780737704918,-0.9388971684053651,-1.1513599105812222,-1.2162273348236463,-0.1875,-0.27446597118728266,-0.860655737704918,-0.1875,-1.0284090909090908,-0.0,-0.12295081967213115,-0.860655737704918,-0.7580725285643319,-0.1875,-1.7015648286140088,-1.0284090909090908,-0.8409090909090909,-1.3937996770988574,-1.1978312841530054,-1.1416534711872828,-1.2841918156979633,-0.1875,-1.08213021609538,-1.4310730253353205,-1.3080911574764034,-0.5245901639344263,-1.1987083954297069,-0.860655737704918,-1.0187026515151514,-2.568752328614009,-1.048155737704918,-0.15151515151515152,-1.15024217585693,-1.3082386363636362,-1.727843237704918,-2.568752328614009,-0.3390151515151515,-1.6795361400894189,-0.7765151515151515,-0.0,-1.0284090909090908,-1.7341731867858918,-0.12295081967213115,-1.8799987580725284,-1.4901383196721312,-1.174615002483855,-1.5229252049180326,-0.646516393442623,-1.0463859910581224,-1.8310474105812222,-0.7608901515151516,-0.12295081967213115,-0.0,-1.1416534711872828,-1.2304318802781917,-1.727843237704918,-1.8793583892200694,-0.9783594138102334,-0.0,-0.15151515151515152,-0.1875,-1.8890648286140088,-1.4146795827123695,-1.7080965909090908,-1.0322901142573273,-1.4758833209140585,-0.0,-0.33901515151515155,-0.0,-0.9073522106308991,-0.71875,-0.5625,-0.3390151515151515,-0.0,-1.3229166666666665,-0.0,-0.8671875,-0.3390151515151515,-0.860655737704918,-0.8409090909090909,-0.0,-0.3104508196721311,-0.6832774465971188,-0.6202651515151516,-1.4968447280178838,-0.8236462990561351,-0.0,-0.860655737704918,-1.7080965909090908,-1.7015648286140088,-1.1885245901639343,-1.7015648286140093,-1.7080965909090908,-0.8671875,-0.3390151515151515,-0.0,-0.0,-1.889064828614009,-0.9638599105812222,-0.787405303030303,-1.727843237704918
2020-01-20,-1.0643115942028984,-1.061923583662714,-0.8409090909090909,-0.0,-0.8001893939393938,-0.8409090909090909,-0.8444293478260869,-0.5454545454545454,-1.9052206851119895,-1.5280591238471672,-0.38315217391304346,-0.34716732542819506,-0.8768115942028986,-1.0643115942028984,-1.0284090909090908,-0.0,-0.0,-0.0,-0.347167325428195,-1.0643115942028984,-0.8409090909090909,-1.0284090909090908,-0.8409090909090909,-1.5983613306982871,-1.2044836956521738,-1.89551424571805,-1.684762022397892,-0.38315217391304346,-1.1600584650856391,-0.8409090909090909,-1.0119400527009224,-0.1956521739130435,-1.2714097496706191,-0.1956521739130435,-1.0187026515151514,-1.7080965909090908,-0.38315217391304346,-0.34716732542819506,-0.837697628458498,-1.3082386363636362,-0.8671875,-2.3892560111989463,-0.3390151515151515,-1.629405467720685,-1.2692687747035574,-0.0,-1.2240612648221345,-1.9475255270092227,-0.1956521739130435,-2.0056818181818183,-1.0628396739130435,-0.6653491436100132,-1.7439990942028984,-0.9266304347826086,-0.7840909090909092,-1.708096590909091,-1.340600296442688,-0.8768115942028986,-0.8768115942028986,-1.214354825428195,-1.5277709156785244,-1.7439990942028987,-1.0187026515151514,-0.5346673254281948,-0.0,-1.02832674571805,-0.1875,-1.2240612648221345,-0.8409090909090909,-2.17186470685112,-1.0843214756258235,-1.536705368906456,-0.0,-0.33901515151515155,-0.0,-0.5303030303030303,-1.2694746376811594,-1.0842391304347827,-0.534667325428195,-0.0,-2.047554347826087,-0.8768115942028986,-1.0628396739130435,-0.5346673254281951,-0.0,-0.8409090909090909,-0.0,-0.38315217391304346,-0.9332180500658762,-1.2289608036890647,-2.062180912384717,-0.8036890645586298,-0.8768115942028986,-0.0,-2.5849081851119893,-1.5510540184453228,-0.6956521739130435,-0.8409090909090909,-2.5849081851119893,-1.0628396739130435,-0.5346673254281951,-0.0,-0.0,-1.0284090909090908,-1.7177206851119895,-0.9830574769433466,-1.7439990942028987
2020-01-30,-1.0643115942028984,-1.0805383022774326,-0.5571428571428572,-0.0,-0.60625,-0.5714285714285714,-0.9372864906832299,-0.0,-1.0643115942028984,-1.5271933229813663,-0.38315217391304346,-0.1956521739130435,-0.8768115942028986,-1.7214544513457557,-0.6874999999999999,-0.22857142857142856,-0.0,-0.85,-0.7956521739130434,-1.0643115942028984,-0.0,-1.0375,-0.85,-1.5303959627329191,-0.8711503623188406,-1.7439990942028984,-1.6362771739130435,-0.4760093167701863,-0.8892792443064181,-0.42857142857142855,-0.9188664596273292,-0.1956521739130435,-1.1099378881987578,-1.0456521739130435,-1.7171875,-1.410044642857143,-0.4760093167701863,-1.0456521739130435,-0.6545807453416148,-1.521875,-0.8671875,-1.8697754917184266,-1.0374999999999999,-1.8884963768115943,-1.1177536231884058,-0.4857142857142857,-0.38315217391304357,-1.9405991200828159,-1.0456521739130435,-2.2041666666666666,-1.9128396739130435,-0.2885093167701863,-1.9297133799171844,-1.2694875776397514,-0.8321428571428571,-1.7171875,-1.1890851449275364,-0.8768115942028986,-1.7268115942028985,-1.0628396739130435,-1.181450569358178,-2.5939990942028985,-0.8671875,-0.6260093167701862,-0.0,-0.9696687370600414,-1.0375,-1.2331521739130435,-0.6857142857142857,-1.916669901656315,-0.8639751552795032,-1.0518568840579712,-0.09285714285714286,-0.1875,-0.0,-0.0,-1.6694746376811596,-1.1770962732919255,-1.2331521739130435,-0.0,-1.7023162525879918,-0.9696687370600414,-1.7056968167701863,-0.4760093167701864,-0.0,-0.0,-0.0,-1.0545807453416147,-1.1388457556935818,-1.077445652173913,-2.0011419513457556,-1.1236024844720496,-1.7268115942028985,-0.09285714285714286,-1.7439990942028984,-1.3387163561076605,-0.2885093167701863,-0.0,-2.5939990942028985,-1.0628396739130435,-0.38315217391304357,-0.0,-0.0,-0.1875,-1.7268115942028985,-1.208598602484472,-2.5939990942028985
2020-01-31,-1.5805152979066022,-1.870661759067556,-1.2485008818342154,-0.0,-0.4592592592592592,-1.386243386243386,-0.5767540832758224,-0.9382716049382716,-0.8768115942028986,-1.5293152365616134,-0.2882447665056361,-0.1956521739130435,-1.8150831991411702,-2.250003834061805,-0.9567901234567899,-0.5742504409171075,-0.5432098765432098,-0.85,-1.5734299516908212,-0.8768115942028986,-0.0,-1.7882716049382714,-0.85,-1.0292385553255117,-1.0789049919484701,-0.9694041867954911,-1.4030595813204507,-1.2267809217084578,-0.7949505406027145,-0.7125220458553793,-1.0739590522199218,-1.059849704777241,-0.9309255425197455,-1.0456521739130435,-0.85,-1.2835978835978836,-0.9428303044245073,-1.0456521739130435,-0.6893029675638371,-1.578395061728395,-0.09259259259259259,-1.607526263323365,-1.2203703703703703,-1.9251476113794954,-0.5853462157809984,-1.325220458553792,-0.1956521739130435,-1.990560539835902,-1.0456521739130435,-2.1339506172839506,-1.5147879763821792,-0.2885093167701863,-1.494624645349283,-1.4647036270224676,-1.1238095238095238,-0.85,-0.5797101449275363,-1.4323671497584538,-2.245330112721417,-0.2882447665056361,-0.906180507629783,-2.6650831991411703,-0.9382716049382716,-0.9199907982516677,-0.0,-1.062261329652634,-0.85,-1.0456521739130435,-1.1795414462081129,-1.493926846100759,-1.6664442910819723,-1.0424047235641438,-0.18544973544973545,-0.09259259259259259,-0.09259259259259259,-0.09259259259259259,-1.1359098228663447,-0.861509853538839,-1.9839237788513149,-0.0,-1.2559427957978682,-1.3276934284180661,-1.4804846254121617,-0.381101909362779,-0.9382716049382716,-0.0,-0.09259259259259259,-1.7189325971934668,-1.1859136569281499,-0.6086956521739131,-1.3314853155432864,-1.1236024844720496,-2.060144927536232,-0.6237213403880072,-0.8768115942028986,-2.165876849934821,-0.683571045165248,-0.9382716049382716,-2.6650831991411703,-0.5042941492216854,-0.1956521739130435,-0.0,-0.0,-0.41975308641975306,-2.4922436929683305,-1.4032359481634844,-2.6650831991411703
