日期,s0050,s0056,s00632R,s00878,s1101,s1102,s1216,s1301,s1303,s1326,s1402,s1476,s1590,s1605,s1722,s1802,s2002,s2059,s2105,s2201,s2204,s2207,s2227,s2301,s2303,s2308,s2317,s2323,s2324,s2327,s2330,s2337,s2344,s2345,s2347,s2349,s2352,s2353,s2354,s2356,s2357,s2363,s2371,s2377,s2379,s2382,s2383,s2388,s2395,s2401,s2408,s2409,s2412,s2448,s2454,s2474,s2492,s2498,s2603,s2609,s2610,s2615,s2618,s2633,s2801,s2823,s2880,s2881,s2882,s2883,s2884,s2885,s2886,s2887,s2888,s2890,s2891,s2892,s2912,s3008,s3017,s3034,s3037,s3045,s3231,s3481,s3661,s3663,s3673,s3711,s4904,s4938,s5871,s5876,s5880,s6116,s6239,s6415,s6446,s6505,s6669,s6770,s6919,s8046,s8454,s9904,s9910
2020-02-14,0.3271028037383178,0.3271028037383178,-0.43457943925233644,-0.48130841121495327,0.3271028037383178,0.3271028037383178,-0.43457943925233644,0.3271028037383178,0.02336448598130836,0.02336448598130836,0.3271028037383178,0.02336448598130836,0.3271028037383178,0.02336448598130836,0.3271028037383178,-0.22897196261682246,-0.43457943925233644,0.3271028037383178,0.3271028037383178,-0.22897196261682246,0.02336448598130836,0.02336448598130836,-0.22897196261682246,0.3271028037383178,-0.22897196261682246,0.3271028037383178,-0.22897196261682246,-0.37850467289719625,-0.22897196261682246,0.3271028037383178,-0.22897196261682246,-0.22897196261682246,-0.22897196261682246,-0.37850467289719625,0.02336448598130836,-0.22897196261682246,-0.22897196261682246,-0.22897196261682246,0.02336448598130836,-0.43457943925233644,-0.22897196261682246,-0.22897196261682246,0.3271028037383178,0.02336448598130836,0.3271028037383178,0.02336448598130836,0.3271028037383178,0.02336448598130836,0.02336448598130836,-0.22897196261682246,0.3271028037383178,-0.43457943925233644,0.02336448598130836,-0.22897196261682246,0.02336448598130836,0.3271028037383178,-0.22897196261682246,0.3271028037383178,0.02336448598130836,0.02336448598130836,0.02336448598130836,0.02336448598130836,0.02336448598130836,-0.22897196261682246,0.3271028037383178,0.3271028037383178,0.02336448598130836,-0.22897196261682246,-0.22897196261682246,0.3271028037383178,0.02336448598130836,-0.43457943925233644,0.3271028037383178,0.02336448598130836,-0.22897196261682246,-0.43457943925233644,0.02336448598130836,-0.37850467289719625,0.3271028037383178,-0.22897196261682246,0.02336448598130836,-0.22897196261682246,-0.22897196261682246,0.3271028037383178,0.02336448598130836,-0.37850467289719625,0.02336448598130836,0.3271028037383178,0.3271028037383178,-0.22897196261682246,0.3271028037383178,0.3271028037383178,-0.37850467289719625,0.3271028037383178,0.3271028037383178,-0.22897196261682246,0.3271028037383178,0.3271028037383178,0.3271028037383178,-0.22897196261682246,0.3271028037383178,-0.48130841121495327,-0.48130841121495327,0.3271028037383178,0.3271028037383178,0.02336448598130836,0.3271028037383178
2020-02-17,0.13084112149532712,0.37850467289719625,0.37850467289719625,-0.48130841121495327,0.13084112149532712,0.13084112149532712,0.37850467289719625,0.13084112149532712,-0.08411214953271029,-0.08411214953271029,0.13084112149532712,-0.08411214953271029,0.37850467289719625,-0.08411214953271029,0.37850467289719625,-0.2990654205607477,-0.4439252336448598,0.13084112149532712,0.13084112149532712,-0.2990654205607477,0.37850467289719625,0.37850467289719625,-0.2990654205607477,0.37850467289719625,-0.2990654205607477,0.13084112149532712,-0.2990654205607477,-0.4439252336448598,-0.2990654205607477,0.13084112149532712,-0.2990654205607477,-0.2990654205607477,-0.2990654205607477,-0.4439252336448598,-0.08411214953271029,-0.2990654205607477,-0.2990654205607477,-0.2990654205607477,-0.08411214953271029,0.13084112149532712,-0.2990654205607477,-0.2990654205607477,0.37850467289719625,-0.08411214953271029,0.13084112149532712,-0.08411214953271029,0.13084112149532712,-0.08411214953271029,0.37850467289719625,-0.2990654205607477,0.37850467289719625,0.13084112149532712,0.37850467289719625,-0.2990654205607477,-0.08411214953271029,0.37850467289719625,-0.2990654205607477,0.37850467289719625,-0.08411214953271029,-0.08411214953271029,-0.08411214953271029,0.37850467289719625,-0.08411214953271029,-0.2990654205607477,0.13084112149532712,0.13084112149532712,-0.08411214953271029,-0.2990654205607477,-0.2990654205607477,0.13084112149532712,-0.08411214953271029,-0.08411214953271029,0.37850467289719625,0.37850467289719625,-0.2990654205607477,-0.4439252336448598,0.37850467289719625,0.37850467289719625,0.37850467289719625,0.37850467289719625,-0.08411214953271029,-0.2990654205607477,-0.2990654205607477,0.37850467289719625,-0.08411214953271029,-0.4439252336448598,-0.08411214953271029,0.13084112149532712,0.37850467289719625,-0.2990654205607477,0.37850467289719625,0.13084112149532712,0.37850467289719625,0.13084112149532712,0.13084112149532712,-0.2990654205607477,0.13084112149532712,0.13084112149532712,0.13084112149532712,-0.2990654205607477,0.13084112149532712,-0.48130841121495327,-0.48130841121495327,0.13084112149532712,0.37850467289719625,0.37850467289719625,0.13084112149532712
2020-02-18,0.02336448598130836,0.19158878504672894,0.37850467289719625,-0.48130841121495327,0.02336448598130836,0.37850467289719625,0.37850467289719625,0.02336448598130836,-0.15420560747663553,-0.15420560747663553,0.37850467289719625,-0.15420560747663553,0.37850467289719625,-0.15420560747663553,0.37850467289719625,-0.3457943925233645,-0.3457943925233645,0.37850467289719625,0.02336448598130836,0.37850467289719625,0.37850467289719625,0.19158878504672894,-0.3457943925233645,0.19158878504672894,-0.3457943925233645,0.02336448598130836,-0.3457943925233645,0.37850467289719625,-0.3457943925233645,0.02336448598130836,-0.3457943925233645,-0.3457943925233645,-0.3457943925233645,0.19158878504672894,-0.15420560747663553,-0.3457943925233645,-0.3457943925233645,-0.3457943925233645,-0.15420560747663553,0.02336448598130836,-0.3457943925233645,-0.3457943925233645,0.37850467289719625,-0.15420560747663553,0.02336448598130836,-0.15420560747663553,0.02336448598130836,0.37850467289719625,0.19158878504672894,-0.3457943925233645,0.19158878504672894,0.02336448598130836,0.19158878504672894,-0.3457943925233645,-0.15420560747663553,0.19158878504672894,-0.3457943925233645,0.37850467289719625,-0.15420560747663553,0.37850467289719625,-0.15420560747663553,0.37850467289719625,-0.15420560747663553,-0.3457943925233645,0.02336448598130836,0.02336448598130836,0.37850467289719625,-0.3457943925233645,-0.3457943925233645,0.02336448598130836,0.37850467289719625,0.37850467289719625,0.37850467289719625,0.19158878504672894,-0.3457943925233645,0.02336448598130836,0.37850467289719625,0.37850467289719625,0.37850467289719625,0.19158878504672894,-0.15420560747663553,-0.3457943925233645,-0.3457943925233645,0.19158878504672894,-0.15420560747663553,0.37850467289719625,-0.15420560747663553,0.02336448598130836,0.37850467289719625,-0.3457943925233645,0.19158878504672894,0.02336448598130836,0.19158878504672894,0.02336448598130836,0.37850467289719625,-0.3457943925233645,0.02336448598130836,0.02336448598130836,0.02336448598130836,-0.3457943925233645,0.02336448598130836,-0.48130841121495327,-0.48130841121495327,0.02336448598130836,0.37850467289719625,0.37850467289719625,0.02336448598130836
2020-02-19,-0.2196261682242991,0.2990654205607477,0.028037383177570097,-0.48130841121495327,0.2990654205607477,0.028037383177570097,0.028037383177570097,0.2990654205607477,0.2990654205607477,-0.3878504672897196,0.028037383177570097,-0.3878504672897196,0.028037383177570097,-0.3878504672897196,0.2990654205607477,-0.3878504672897196,0.2990654205607477,0.028037383177570097,-0.2196261682242991,0.2990654205607477,0.2990654205607477,-0.08411214953271029,-0.3878504672897196,0.2990654205607477,-0.2196261682242991,-0.2196261682242991,-0.2196261682242991,0.028037383177570097,-0.2196261682242991,0.2990654205607477,-0.3878504672897196,-0.08411214953271029,-0.08411214953271029,-0.08411214953271029,0.2990654205607477,0.028037383177570097,-0.3878504672897196,0.2990654205607477,-0.3878504672897196,-0.2196261682242991,-0.2196261682242991,0.2990654205607477,0.2990654205607477,-0.3878504672897196,-0.2196261682242991,-0.3878504672897196,-0.2196261682242991,0.028037383177570097,-0.08411214953271029,0.2990654205607477,-0.08411214953271029,-0.2196261682242991,-0.08411214953271029,-0.2196261682242991,-0.3878504672897196,0.2990654205607477,-0.2196261682242991,0.028037383177570097,0.2990654205607477,0.2990654205607477,0.2990654205607477,0.028037383177570097,-0.3878504672897196,0.2990654205607477,0.2990654205607477,-0.2196261682242991,0.2990654205607477,0.2990654205607477,0.2990654205607477,-0.2196261682242991,0.2990654205607477,0.2990654205607477,0.2990654205607477,0.2990654205607477,0.2990654205607477,0.2990654205607477,0.2990654205607477,0.2990654205607477,0.028037383177570097,-0.08411214953271029,-0.3878504672897196,-0.3878504672897196,0.2990654205607477,-0.08411214953271029,-0.3878504672897196,0.2990654205607477,-0.3878504672897196,-0.2196261682242991,0.028037383177570097,-0.3878504672897196,0.2990654205607477,0.2990654205607477,-0.08411214953271029,0.2990654205607477,0.2990654205607477,0.2990654205607477,-0.2196261682242991,-0.2196261682242991,-0.2196261682242991,0.2990654205607477,0.2990654205607477,-0.48130841121495327,-0.48130841121495327,0.2990654205607477,0.028037383177570097,0.2990654205607477,0.2990654205607477
2020-02-20,-0.3691588785046729,0.11682242990654201,-0.13084112149532712,-0.48130841121495327,0.11682242990654201,-0.13084112149532712,-0.13084112149532712,0.11682242990654201,0.11682242990654201,0.11682242990654201,-0.13084112149532712,-0.3691588785046729,-0.13084112149532712,0.11682242990654201,0.11682242990654201,0.40654205607476634,0.11682242990654201,-0.13084112149532712,-0.3691588785046729,0.40654205607476634,0.11682242990654201,-0.22897196261682246,-0.3691588785046729,0.11682242990654201,0.40654205607476634,-0.3691588785046729,-0.3691588785046729,-0.13084112149532712,-0.3691588785046729,0.11682242990654201,-0.3691588785046729,-0.22897196261682246,0.40654205607476634,-0.22897196261682246,0.40654205607476634,-0.13084112149532712,0.40654205607476634,0.11682242990654201,0.11682242990654201,0.40654205607476634,-0.3691588785046729,0.40654205607476634,0.11682242990654201,0.11682242990654201,-0.3691588785046729,0.11682242990654201,-0.3691588785046729,-0.13084112149532712,-0.22897196261682246,0.11682242990654201,-0.22897196261682246,-0.3691588785046729,-0.22897196261682246,-0.3691588785046729,0.40654205607476634,0.40654205607476634,-0.3691588785046729,0.40654205607476634,0.11682242990654201,0.11682242990654201,0.40654205607476634,0.40654205607476634,0.11682242990654201,0.11682242990654201,0.11682242990654201,-0.3691588785046729,0.11682242990654201,0.11682242990654201,0.11682242990654201,-0.3691588785046729,0.40654205607476634,0.11682242990654201,0.40654205607476634,0.11682242990654201,0.11682242990654201,0.11682242990654201,0.40654205607476634,0.11682242990654201,-0.13084112149532712,-0.22897196261682246,-0.13084112149532712,0.11682242990654201,0.40654205607476634,-0.22897196261682246,-0.3691588785046729,0.11682242990654201,0.40654205607476634,-0.3691588785046729,-0.13084112149532712,0.11682242990654201,0.11682242990654201,0.11682242990654201,-0.22897196261682246,0.11682242990654201,0.11682242990654201,0.11682242990654201,-0.3691588785046729,-0.3691588785046729,-0.3691588785046729,0.11682242990654201,0.40654205607476634,-0.48130841121495327,-0.48130841121495327,0.40654205607476634,0.40654205607476634,0.11682242990654201,0.11682242990654201
2020-02-21,-0.009345794392523366,-0.009345794392523366,-0.3130841121495327,-0.48130841121495327,-0.009345794392523366,-0.3130841121495327,-0.3130841121495327,-0.009345794392523366,-0.009345794392523366,-0.009345794392523366,-0.3130841121495327,0.32242990654205606,-0.3130841121495327,-0.009345794392523366,-0.009345794392523366,0.4532710280373832,-0.009345794392523366,-0.3130841121495327,-0.009345794392523366,0.32242990654205606,-0.009345794392523366,-0.4158878504672897,-0.3130841121495327,-0.009345794392523366,0.32242990654205606,0.4532710280373832,-0.009345794392523366,-0.3130841121495327,-0.4158878504672897,0.4532710280373832,-0.009345794392523366,-0.4158878504672897,0.32242990654205606,-0.4158878504672897,0.32242990654205606,0.4532710280373832,0.32242990654205606,-0.009345794392523366,-0.009345794392523366,0.32242990654205606,-0.009345794392523366,0.32242990654205606,-0.009345794392523366,-0.009345794392523366,-0.009345794392523366,-0.009345794392523366,-0.4158878504672897,0.4532710280373832,-0.4158878504672897,-0.009345794392523366,-0.4158878504672897,-0.009345794392523366,-0.4158878504672897,-0.009345794392523366,0.32242990654205606,0.4532710280373832,0.4532710280373832,0.4532710280373832,-0.009345794392523366,-0.009345794392523366,0.4532710280373832,0.32242990654205606,-0.009345794392523366,-0.009345794392523366,-0.009345794392523366,-0.009345794392523366,-0.009345794392523366,-0.009345794392523366,-0.009345794392523366,-0.009345794392523366,0.32242990654205606,-0.009345794392523366,0.32242990654205606,-0.009345794392523366,-0.009345794392523366,-0.009345794392523366,0.32242990654205606,-0.009345794392523366,-0.3130841121495327,-0.4158878504672897,-0.3130841121495327,-0.009345794392523366,0.32242990654205606,-0.4158878504672897,-0.009345794392523366,-0.009345794392523366,0.32242990654205606,0.32242990654205606,-0.3130841121495327,-0.009345794392523366,-0.009345794392523366,-0.009345794392523366,-0.4158878504672897,-0.009345794392523366,-0.009345794392523366,-0.009345794392523366,-0.009345794392523366,-0.009345794392523366,-0.009345794392523366,-0.009345794392523366,0.32242990654205606,-0.48130841121495327,-0.48130841121495327,0.4532710280373832,0.4532710280373832,-0.009345794392523366,-0.009345794392523366
2020-02-24,-0.09345794392523366,-0.09345794392523366,0.46261682242990654,-0.48130841121495327,-0.09345794392523366,-0.4158878504672897,-0.4158878504672897,-0.09345794392523366,-0.09345794392523366,-0.09345794392523366,-0.4158878504672897,0.2570093457943925,-0.4158878504672897,-0.09345794392523366,-0.09345794392523366,0.37850467289719625,-0.09345794392523366,-0.4158878504672897,-0.09345794392523366,0.2570093457943925,-0.09345794392523366,-0.09345794392523366,-0.4158878504672897,-0.09345794392523366,0.2570093457943925,0.37850467289719625,-0.09345794392523366,-0.4158878504672897,0.37850467289719625,0.46261682242990654,-0.09345794392523366,0.46261682242990654,0.2570093457943925,0.2570093457943925,0.2570093457943925,0.37850467289719625,0.2570093457943925,-0.09345794392523366,-0.09345794392523366,0.2570093457943925,-0.09345794392523366,0.2570093457943925,-0.09345794392523366,-0.09345794392523366,-0.09345794392523366,-0.09345794392523366,-0.4158878504672897,0.37850467289719625,0.46261682242990654,-0.09345794392523366,-0.09345794392523366,-0.09345794392523366,-0.09345794392523366,-0.09345794392523366,0.2570093457943925,0.46261682242990654,0.46261682242990654,0.37850467289719625,-0.09345794392523366,-0.09345794392523366,0.37850467289719625,0.2570093457943925,-0.09345794392523366,-0.09345794392523366,-0.09345794392523366,-0.09345794392523366,-0.09345794392523366,-0.09345794392523366,-0.09345794392523366,-0.09345794392523366,0.2570093457943925,-0.09345794392523366,0.2570093457943925,-0.09345794392523366,-0.09345794392523366,-0.09345794392523366,0.2570093457943925,-0.09345794392523366,-0.4158878504672897,0.37850467289719625,-0.4158878504672897,-0.09345794392523366,0.46261682242990654,-0.09345794392523366,-0.09345794392523366,-0.09345794392523366,0.2570093457943925,0.2570093457943925,-0.4158878504672897,-0.09345794392523366,-0.09345794392523366,-0.09345794392523366,-0.09345794392523366,-0.09345794392523366,-0.09345794392523366,-0.09345794392523366,0.46261682242990654,-0.09345794392523366,-0.09345794392523366,-0.09345794392523366,0.2570093457943925,-0.48130841121495327,-0.48130841121495327,0.46261682242990654,0.37850467289719625,-0.09345794392523366,-0.09345794392523366
2020-02-25,-0.191588785046729,-0.191588785046729,0.40654205607476634,-0.48130841121495327,-0.191588785046729,0.3130841121495327,0.3130841121495327,-0.191588785046729,-0.191588785046729,-0.191588785046729,0.3130841121495327,0.16822429906542058,0.4719626168224299,-0.191588785046729,-0.191588785046729,0.3130841121495327,-0.191588785046729,0.3130841121495327,-0.191588785046729,0.16822429906542058,-0.191588785046729,-0.191588785046729,-0.191588785046729,-0.191588785046729,0.16822429906542058,0.3130841121495327,-0.191588785046729,0.40654205607476634,0.3130841121495327,0.4719626168224299,-0.191588785046729,0.40654205607476634,0.16822429906542058,0.16822429906542058,0.16822429906542058,0.3130841121495327,0.16822429906542058,-0.191588785046729,-0.191588785046729,0.16822429906542058,-0.191588785046729,0.16822429906542058,-0.191588785046729,-0.191588785046729,-0.191588785046729,-0.191588785046729,0.16822429906542058,0.3130841121495327,0.4719626168224299,-0.191588785046729,-0.191588785046729,-0.191588785046729,-0.191588785046729,-0.191588785046729,0.16822429906542058,0.40654205607476634,0.4719626168224299,0.3130841121495327,-0.191588785046729,-0.191588785046729,0.3130841121495327,0.16822429906542058,-0.191588785046729,-0.191588785046729,-0.191588785046729,-0.191588785046729,-0.191588785046729,-0.191588785046729,-0.191588785046729,-0.191588785046729,0.16822429906542058,-0.191588785046729,0.16822429906542058,-0.191588785046729,-0.191588785046729,-0.191588785046729,0.16822429906542058,-0.191588785046729,0.16822429906542058,0.3130841121495327,0.4719626168224299,-0.191588785046729,0.40654205607476634,-0.191588785046729,-0.191588785046729,-0.191588785046729,0.4719626168224299,0.16822429906542058,0.4719626168224299,-0.191588785046729,-0.191588785046729,-0.191588785046729,-0.191588785046729,-0.191588785046729,-0.191588785046729,-0.191588785046729,0.40654205607476634,-0.191588785046729,-0.191588785046729,-0.191588785046729,0.16822429906542058,-0.48130841121495327,-0.48130841121495327,0.40654205607476634,0.3130841121495327,-0.191588785046729,-0.191588785046729
2020-02-26,0.3457943925233645,0.46261682242990654,0.46261682242990654,-0.48130841121495327,-0.060747663551401876,-0.060747663551401876,-0.060747663551401876,0.16822429906542058,0.46261682242990654,-0.060747663551401876,-0.060747663551401876,-0.3271028037383178,0.3457943925233645,-0.060747663551401876,-0.3271028037383178,-0.060747663551401876,0.16822429906542058,-0.060747663551401876,-0.060747663551401876,0.46261682242990654,0.16822429906542058,-0.060747663551401876,-0.3271028037383178,0.16822429906542058,-0.3271028037383178,-0.060747663551401876,0.3457943925233645,0.46261682242990654,-0.060747663551401876,0.3457943925233645,0.3457943925233645,0.16822429906542058,-0.3271028037383178,-0.3271028037383178,-0.3271028037383178,-0.060747663551401876,-0.3271028037383178,-0.060747663551401876,0.16822429906542058,-0.3271028037383178,-0.3271028037383178,-0.3271028037383178,-0.060747663551401876,-0.3271028037383178,0.3457943925233645,0.16822429906542058,0.46261682242990654,-0.060747663551401876,0.3457943925233645,-0.3271028037383178,0.16822429906542058,0.16822429906542058,-0.060747663551401876,-0.060747663551401876,-0.3271028037383178,0.16822429906542058,0.3457943925233645,0.46261682242990654,0.3457943925233645,0.3457943925233645,-0.060747663551401876,-0.3271028037383178,0.3457943925233645,-0.060747663551401876,0.16822429906542058,-0.060747663551401876,0.16822429906542058,0.16822429906542058,0.16822429906542058,-0.3271028037383178,-0.3271028037383178,-0.3271028037383178,-0.3271028037383178,-0.3271028037383178,-0.3271028037383178,0.46261682242990654,-0.3271028037383178,0.16822429906542058,-0.3271028037383178,-0.060747663551401876,0.46261682242990654,0.3457943925233645,0.16822429906542058,-0.3271028037383178,-0.3271028037383178,0.16822429906542058,0.3457943925233645,-0.3271028037383178,0.3457943925233645,-0.3271028037383178,0.3457943925233645,0.3457943925233645,-0.060747663551401876,-0.060747663551401876,0.16822429906542058,-0.3271028037383178,0.16822429906542058,-0.3271028037383178,0.16822429906542058,0.16822429906542058,-0.3271028037383178,-0.48130841121495327,-0.48130841121495327,0.16822429906542058,-0.060747663551401876,-0.060747663551401876,-0.060747663551401876
2020-02-27,0.1869158878504673,0.3738317757009346,0.4672897196261683,-0.48130841121495327,-0.3130841121495327,-0.3130841121495327,-0.3130841121495327,-0.05140186915887851,0.4672897196261683,-0.3130841121495327,-0.3130841121495327,0.1869158878504673,0.1869158878504673,-0.3130841121495327,0.3738317757009346,-0.3130841121495327,0.4672897196261683,-0.3130841121495327,0.4672897196261683,0.3738317757009346,-0.05140186915887851,-0.3130841121495327,-0.3130841121495327,0.4672897196261683,0.1869158878504673,-0.3130841121495327,0.1869158878504673,0.3738317757009346,-0.3130841121495327,0.1869158878504673,0.1869158878504673,-0.05140186915887851,0.1869158878504673,-0.05140186915887851,0.3738317757009346,-0.3130841121495327,-0.05140186915887851,-0.3130841121495327,-0.05140186915887851,-0.3130841121495327,-0.3130841121495327,0.1869158878504673,-0.3130841121495327,0.1869158878504673,0.1869158878504673,-0.05140186915887851,0.3738317757009346,-0.3130841121495327,0.1869158878504673,-0.05140186915887851,-0.05140186915887851,-0.05140186915887851,-0.3130841121495327,-0.3130841121495327,0.1869158878504673,-0.05140186915887851,0.1869158878504673,0.3738317757009346,0.1869158878504673,0.4672897196261683,-0.3130841121495327,0.3738317757009346,0.1869158878504673,-0.3130841121495327,-0.05140186915887851,-0.3130841121495327,0.4672897196261683,-0.05140186915887851,-0.05140186915887851,0.1869158878504673,0.1869158878504673,-0.05140186915887851,0.1869158878504673,0.3738317757009346,0.1869158878504673,0.3738317757009346,0.3738317757009346,-0.05140186915887851,0.1869158878504673,-0.3130841121495327,0.3738317757009346,0.1869158878504673,-0.05140186915887851,-0.3130841121495327,-0.05140186915887851,-0.05140186915887851,0.1869158878504673,0.1869158878504673,0.1869158878504673,-0.3130841121495327,0.1869158878504673,0.1869158878504673,-0.3130841121495327,-0.3130841121495327,0.4672897196261683,-0.3130841121495327,-0.05140186915887851,-0.3130841121495327,-0.05140186915887851,-0.05140186915887851,0.1869158878504673,-0.48130841121495327,-0.48130841121495327,-0.05140186915887851,-0.3130841121495327,-0.3130841121495327,-0.3130841121495327
